,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri80,438.6515185276592,1577.697627148227,2270.349672927265,6436.141991926741,4605.053482880539,3291.078069099973,1872.5659172385642,2867.7129323604645,1844.4768435257238,6114.206331234889,2158.4554246203265,10613.073391024229,3154.9850632602647,80.6991545660467,3015.647439051228,3521.244230231545,4315.32172762174,1099.3845367334468,252.57229724169446,8135.015673102268
Tri81,2283.508700134224,5939.6710690350865,3551.778378767169,6736.649261387781,3433.6883950476868,8582.190693056602,4608.045957775652,1299.863714670651,1165.127566416167,2675.962569613665,4899.828663129563,7978.301557301327,1745.355582312411,1657.1343864651035,5101.148779775295,6613.576569848947,3466.381293513005,1424.5768968258576,1519.7295930908374,4769.662087137805
Tri82,4091.924619359205,1027.9806169337241,1896.605962762978,2461.1932401523795,890.0093417105486,6261.212630494774,248.94677875656524,2758.95494765188,1749.8288288834538,9987.023600100356,3937.6922585593184,5325.559171590498,153.07652904268622,2845.773911348779,2533.567804914725,7106.180254753909,1795.1131558196955,1513.9713098251048,646.0772252726075,6838.924445114023
Tri83,5676.394535967977,2159.54911840662,4391.000726613673,3239.8658102096692,1016.7416738255232,6130.093686280249,849.6486838452807,1823.5884646729373,2215.774097449093,3683.570774837951,5575.004181117559,8322.007032241287,2438.081040275247,1115.9475159821927,4374.9014730651415,4313.731633259554,3101.853286854862,2221.285184764402,3173.436050580917,4832.954465695616
Tri84,5703.809408293947,2610.6359589363597,2018.563709479799,3408.551929372441,2564.87506055863,4386.6489517160635,2019.543358729965,2454.8872853459643,1691.3765587409493,3395.762319521057,4553.875823158802,6917.670229593263,675.8220780945753,638.7472052591363,4110.050404215859,4100.835135278587,280.86819947661417,1667.516992110268,4829.102051575371,4381.908516858077
Tri85,2600.9554363806024,5542.772611478926,2867.657880261993,6107.3024495248865,2701.824757168584,5704.5768647502355,2582.557747793924,5598.067638453394,1423.8508041032785,2951.182898286861,361.75968260553975,6053.477658352439,2814.8404755717033,1352.2281487671694,3342.2933805815774,2795.9245147082147,2533.6382928870958,1835.7954212098746,4297.261086990968,4644.842336896437
Tri86,7060.498953753798,4288.766945814244,5370.36844197853,3816.6062148259193,1116.2568743946188,4464.623244825074,2706.855434737099,2849.813524969133,799.7737452314904,2316.1940254101387,4417.685183091429,7618.970473754259,1406.0944580201688,377.74010287885733,2857.3579017796,6034.552208166165,2561.4002647900343,2896.4877210312443,2382.5430164244613,4385.846140784339
Tri87,2173.994409659058,3874.490399878861,3623.807973600373,2622.313729424993,311.41574107888323,3026.07205090618,3422.793923610582,6099.735661568596,2326.391634594758,9947.988895773908,2298.552696652364,2851.28489187416,1637.3684427418286,1008.285812956434,4088.708002874621,5343.347672285675,3576.2634258148632,1314.9123665492004,2120.7524309173705,2992.3194633071466
Tri88,3704.5633926003297,3354.5247884824707,488.4070898071072,5657.512626188896,1685.9811944165797,1855.002090564641,3679.468242860637,2552.6999340929824,1377.6258999876404,4374.885193871748,3006.8755040304395,5483.67827892941,1786.8219015374555,3854.0124232850667,1330.5848791528465,6975.677026515302,3098.346742261485,1190.8525840853702,2132.0703735707093,2090.812887935033
Tri89,3447.3776381725597,5916.1456923823325,1749.689893224281,5178.339128363519,1008.9891875764032,5985.146967467872,2263.169454607113,4719.123491325662,1886.555528122302,2847.08423644296,6209.4146355027015,4571.350242095254,2098.638790391968,2993.062857603425,8351.002564372657,1361.121385649622,3749.512710067441,1399.1555742825733,4542.389837781594,2273.0224803856227
Tri90,3464.0682075374352,2857.022758653036,4692.215630365261,4255.091723922875,2348.626880116711,8027.819350299197,284.73190889664824,2378.6942096399835,1971.7331019003304,4631.502713377067,4021.916372857651,7778.204925992866,1795.679221420567,3667.046876101888,11731.699194414974,6952.796571435115,3498.9772329364423,2433.3194107057325,2272.7221181538807,3330.888504121238
Tri91,7540.742488747028,1185.2322323282347,1373.9554520446006,2237.8729101958525,5983.447863855881,8080.005480605284,615.598885973597,7090.95451477768,1796.9148401822413,4872.7138915905,5891.448797190218,3479.2062790891364,2915.257906076283,313.4987393986765,4077.607791004434,4139.7083193516555,2378.529700735321,457.10703835369407,5887.651838537736,4027.0875994772455
Tri92,7603.950226442287,3794.8844823526015,1099.8110640708514,3467.0598684859838,2116.4350249518725,3441.3167200396288,2954.971358383695,3353.719367172796,2475.5042765241897,1947.7599621202207,4027.291462287243,8513.768086258473,2376.9830458116658,4080.7955953607648,4169.780962006565,3233.852024968105,1946.896862558524,2257.905252185709,1369.559288885087,6710.459836914934
Tri93,3204.042719987365,3761.359365672419,299.4863812091318,489.4723171524178,664.2772226364071,6601.625097958581,2262.888339967769,3364.1054871321503,961.7562059631983,3400.769732287907,5875.867784530503,4687.658804565398,4042.1321661953853,2078.045455799674,2250.125451480344,2472.829670282792,4328.003238783864,2181.398456406017,4397.27627381061,6101.758257576028
Tri94,3364.5384265172747,2659.290946884832,2852.8410549380187,4581.101777190682,2044.7969784625961,3669.568941621437,1709.220156163687,5517.710946388762,1086.545687841491,7257.242658597863,3428.899644405943,2306.0360897665805,4184.151348058769,2625.473699737801,3414.275025885324,4996.812752235614,3231.607737116792,307.84142228623904,3879.258277901197,11076.699926975747
Tri95,3299.107487617629,4980.340482547296,408.6096349673343,4692.352459308987,2057.981950004098,6351.53530401482,2971.1175347034527,1511.6957189281634,1034.7100701177883,4249.909676769413,2103.8656963104454,3824.881295090821,3152.875239696088,2303.7154643280946,7775.685729779564,6777.516747729808,321.9877242844492,2063.415958355601,321.76195321555645,4453.020810800499
Tri96,1127.4605057883737,1780.3976484206814,4467.515505232774,3885.8574851876756,1394.4016827037435,6691.882503612682,1660.9350834334855,6260.8417825755405,1646.2734411096335,2212.5382485658206,3008.2371855362685,2778.4142608263373,3530.982195868067,2926.1162657548266,6092.879772730595,5151.478359094088,4489.064545931557,1394.7187170163136,4366.615901225632,3028.185453422865
Tri97,1394.8467235115554,5123.159034749586,3119.7054195789037,5175.393566213755,2542.8835767901583,6059.497622775315,1440.7378653991,3225.109584751053,351.67395339734895,4432.051613193971,6362.470127528385,2738.1544160694148,3636.4700197962675,2004.8644812891755,2778.68154555675,3717.1589827126422,2999.7126246966805,5779.8374707163475,482.5307669367865,4304.2980001495225
Tri98,7871.4907649534425,691.4778663423701,565.0776803231378,2499.3743012105638,2373.33614731556,4198.570824591083,2533.018360670916,2747.483503132933,455.4886632698778,4506.768796329607,3382.3947650241084,4665.887606147083,4152.1462768114825,,4459.34077203574,5362.796074598201,2462.975120519788,5627.3233788364305,3026.5296165617387,3300.835219752329
Tri99,7407.469667530137,5701.375185798275,171.59768225406867,6216.317897063491,2602.8276185027107,5837.494000032895,1818.536906207455,3117.200201817666,775.4263226899805,5352.593444540644,6062.954940885218,8310.847049428694,2262.81818690418,,5409.394067723184,1474.3472478036654,159.05820850695528,582.1925281267625,2005.504034069924,4832.785243895122
Tri100,2742.795909828232,3891.6905521631156,1974.5586104614893,4249.88086051766,773.8872988916098,4581.226224021919,1724.9123729000796,4199.474714425694,948.8234619394618,818.3471455667236,3714.243853137345,3109.988478388354,2233.4798668668373,,2977.1075470834558,2148.3318500675514,1223.2663844464355,745.8372562832104,1993.7246440192675,1390.76653988073
Tri101,1001.2328928736067,1908.779947713745,1887.570377265138,3715.1676005017043,4173.321082650047,5299.717344537751,2975.643771036415,5650.870969567374,2164.181375180809,5279.898698068575,211.37532480365527,5171.911544068098,2358.600699312427,1661.1881898082959,5241.099631504112,6483.5752268479355,380.9277432160994,1713.5358343975086,1478.7968839801306,5461.51475715494
Tri102,4430.525593471736,1177.3930431629558,988.9364553164779,1080.8836765072024,2726.9666841801045,5218.338906464723,5218.865471972066,3650.0530549997575,260.26622304770956,6654.166554868373,772.6586762324513,6523.694714482542,2758.6050175840123,3122.539030705037,10577.70962824218,4341.428536878091,3153.979131777315,556.5929023117925,4722.269296784422,533.3105634830212
Tri103,6340.110264826673,2532.207369083089,1870.8346075679349,2234.0563607710433,4180.705186912541,2321.211766853413,4156.339031372251,2367.137308404041,2521.767652269101,4674.248272160904,4112.164084426544,6742.143389895543,2359.6654160826442,2990.576634205377,3607.263943729258,3245.27546944422,237.8430117963904,222.95707533210128,1058.8292825586657,2270.2572743810088
Tri104,3430.4951486689174,1275.4220284369665,2486.841060595285,2593.2035232012936,3212.474461843369,3840.993713819491,4812.549853885446,2127.949680055497,265.52848675336395,3147.323767321381,1825.1333126231534,4616.870266764856,3020.887576796709,3656.589408261852,8851.873613617783,6408.28900378037,2412.457695709291,1743.37652941785,2455.133580355089,4312.377736000535
Tri105,3269.655966110984,1654.7816493760763,5838.3779622687625,2097.5876549719296,1324.1913753645292,6645.175376349647,169.7364495381184,4267.617872260023,1381.8755430554108,3224.693719245647,2484.644046915317,2222.8267931906266,1264.874765543075,536.1748960918869,4262.050777553917,5147.038239498473,3408.4670229156004,3479.492017842585,4963.466059864799,6809.853923820778
Tri106,2779.863626734353,94.32584144506396,2728.102184359564,3994.822640456363,897.2952206925427,4811.601074313587,2431.8721926913504,1333.828306039922,1004.593431125732,5558.868778197405,4144.015529144952,4900.473303523964,2417.122970088845,3893.5502213478608,5261.690448629298,3114.981050469896,3396.1964183638534,2480.286112208117,2597.674883636701,7235.27542031667
Tri107,2217.7535026241208,3868.105497715616,2497.273911822594,5762.413212196514,2179.7141975685845,4129.75174924252,2387.131014969012,4807.270666940229,2819.7683396700627,7419.358002306365,3649.921928142721,2025.9101145241784,1891.6412290054377,2250.391748522187,2897.221803630106,6574.313810698525,1770.0580918425442,1074.2983712139824,6256.545674671036,4743.135258324561
Tri108,1876.2351313017004,3031.790156319516,1735.2325833578989,5805.466373162631,599.9698581786378,2026.3696776578838,2783.23658140734,4617.583502864744,2482.531822602605,3795.312109589298,2174.4972950292467,1993.4265163168784,1409.0854079434582,1808.7414213608474,4486.144766585788,2048.6007680098637,2814.40535960033,1100.3861413234627,2691.457759544953,2733.9716495976777
Tri109,2356.4111192563005,3829.410251496946,6664.2433588711865,3172.412886522863,3699.0629474580437,7245.707504713592,3240.2660931325513,1280.602307671881,975.153839461616,2528.057912651604,2367.5339988267074,4876.260572025995,6957.869879141339,2626.1493209641085,6208.828103515337,4785.6694600790115,1439.62406301958,3426.7929277253465,2433.059170373428,5888.355055566802
Tri110,4357.302011298601,893.506931446808,1828.8648467751987,2346.661978047026,1600.7652855078657,3831.747098584272,1605.8747434705415,6871.446491777809,1985.7514883933638,3300.0738375112683,399.8441352191503,3844.31772333441,447.3952115151658,3968.805111619869,6147.376856994643,3636.4521215124328,2121.78091679874,1212.1749830731287,1587.6768625158802,5913.632498309779
Tri111,3330.5000819035326,2447.974971304768,1234.9420482913272,3370.909952455077,37.7917428964688,6713.275217246305,1787.843207628227,5693.2548669211865,1099.1550217033027,3308.733031832731,2637.4292383447355,8133.622019689492,2985.4571148670398,1346.655386746564,8673.240204271335,4253.0038819005385,1426.0995978154888,423.056500978181,2360.331418534953,3715.6343089964985
Tri112,5262.674822514422,2700.856628475737,2009.5322580023808,3926.4818149315197,7711.685319795957,5338.829695060432,2292.030746270923,3216.140687265747,659.2103079959055,8590.677004071034,2163.106966051818,5994.054499472719,1009.7684147329788,2741.162957049549,2350.2997140963057,2256.501181213972,5854.155076509665,1307.908606130282,4618.664001100197,4710.570077420467
Tri113,2550.161702015225,1770.4311448819947,1594.8983387512735,2753.7092897488233,3853.0559354435213,3445.259046266969,6817.429329363999,9943.701604096208,1543.6075520725515,354.8822668635846,3138.449806349327,3263.854335165134,1587.395353587373,235.135268326104,5286.168099009499,1133.3103503074472,994.1489278060108,2979.8575370709887,1491.7058405526395,7244.998936983602
Tri114,5210.9286134111635,1726.4733086520969,1656.3553768923211,1856.0476184372,5121.115615587702,2829.250988274595,2290.1861723474967,2373.9305688686,1199.4345766679246,6539.219304356378,5776.8451359320115,491.68703668113744,1476.593745038495,1981.2828720909247,3412.159829471001,6524.560873832974,168.10829417351093,2229.8692183854228,4666.043806419585,1115.732229117894
Tri115,192.5283915037671,4373.850208755778,2172.01479064161,3658.283763543092,3269.680475664009,2253.810532532933,1365.1653025206665,4784.098547530802,1934.6837145974484,5351.156312376505,5609.0367382621935,3713.568283804089,638.628965183765,4017.773374082989,2703.299414720241,5665.572244447833,1314.6322780890005,3493.524731960142,3309.657082884766,3068.2734058009496
Tri116,345.2072090962284,2934.213873763825,1282.797182953466,1126.3088565855228,1463.5744361850345,5048.157895323328,2581.824883964219,3236.6396562324835,1464.5372376247772,3114.9222861670423,2068.8708349415106,1762.0464004488147,2610.396209246089,3179.3595757071166,8529.534857965598,4822.816098295186,470.991448186156,3487.1382837371802,981.3768886937556,4142.3604519366445
Tri117,135.93932920153728,2546.364520762149,3277.603851217962,2949.257511078478,2201.397498914968,4891.263491720385,2061.0067537014747,5727.009208048629,1176.0855483758294,4120.701531871525,4717.662341890469,4789.653707491803,2956.182632411212,5241.519018106007,4383.963943174605,3934.8489044406483,1902.1892033142365,1511.5144869384849,2614.3761186353977,359.9982495244827
Tri118,5486.886606509685,3374.227918728822,3892.252695960648,5267.359443000974,5082.221704110692,5777.835075119436,1595.1581796016012,4690.215054292379,1680.444209927084,7263.726683354052,3289.441097556897,3372.7406759354326,2890.846108130505,1638.0752861375913,3981.698497606018,7308.458605568085,5248.838186277832,772.6517371671828,1786.6935843699505,3056.984296923216
Tri119,4201.498031909716,136.93055861560632,153.98799426374174,3639.735781392301,857.0728812502257,1856.1713072712741,3852.1782305135107,4942.716266719276,2128.7055488807314,2780.0982866719824,2708.7629891061106,2327.497205385307,5682.981653341833,705.6057262105874,4852.273534229217,7709.620260867095,1927.553556154859,2336.719504579599,1428.31521836474,6195.904119424338
Tri120,5635.092143327445,4625.3797466978085,2587.2958265068664,2268.668027839325,1581.4855514779742,6771.673389724971,2664.110930466268,2174.237261265384,2145.3285047332874,2279.348147749005,1357.0619444746021,4620.777807871839,2013.5606776149439,1252.7895678862956,2249.662041873796,7262.820269825786,1150.1722084462226,3420.28100534717,1749.3946170172574,5987.29373680237
Tri121,4402.483493812002,1364.1550113973394,1814.5931045475766,1263.6773385866306,3289.156161123542,4362.512530704619,3112.6839887151928,5133.806131042149,1381.5106256379468,2748.402544997565,7516.687716172702,9573.139854897425,2223.525423848537,2864.6519848745093,4430.331898359738,3273.766561708877,1387.274631915496,2497.3741867988524,702.2288241541145,6470.794749063132
